Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Luxembourg,LUX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94166707,14.46410786,14.77161419,12.32940896,75.08605172,-57.53231408,12.09482571,50.03949031,69.60639434,14.33337072,4.724483857,35.73290347,29.1553937,75.630024,28.25755415,-41.65099456,-117.2339475,234.3106173,13.35520197,29.08152955,-444.7068905,-71.71946657,
Latvia,LVA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.351460678,5.713492254,7.470752326,5.325408444,4.752742114,4.176965677,2.118216,1.730891758,2.816103396,4.278491065,4.966330751,8.346825905,9.222864096,4.201743996,-0.5839362072,2.023934814,5.717733091,3.98573894,3.393521988,3.451795315,3.085432583,1.236935052,4.048800195,1.320769006,3.371002667,2.814135578,9.779360271,3.202408578,3.967542808,2.958069501
"Macao SAR, China",MAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.02275715704,0.7193208118,,-0.02789866875,0.00326348375,-0.004597173139,0.01529211107,-0.0221756903,0.01478523871,0.2847088725,-0.3967959085,-0.06354130391,0.05514000048,0.03108081297,0.08276562074,0.03178503566,-0.263173682,0.1438679617,-0.01166190476,2.332341426,5.344241588,6.137300128,7.248689344,14.59716649,19.61037568,28.8206055,18.94044636,-1.911396508,12.85071979,4.761280701,8.255982656,7.324039466,4.415492767,1.079993402,4.125039657,3.376085025,3.134261571,11.78412703,-24.52848531,18.16993862,12.80570661,3.587914106,
St. Martin (French part),MAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.5055182059,0.530221594,0.2562021846,0.08795052383,-0.2657818914,0.05587180889,0.3966379758,0.07234581568,0.08884215464,0.04674177388,0.4115155492,0.3293272159,0.4495078745,0.2838130896,0.3169662666,0.1332452104,0.00282180702,0.273716354,0.3293548029,0.6348485362,0.5471279829,0.9832941015,1.253209909,1.552546867,1.547360542,0.8577141286,0.8280370458,2.757090065,0.6639312707,1.787417035,0.9915818588,6.444129284,1.020357578,3.985619848,1.351186477,2.426354676,3.242834977,3.249993323,2.422135089,1.947827443,1.229982458,2.290468405,2.657587126,2.90386264,2.959254355,2.946111084,1.930005403,2.260921961,2.783379368,1.334797896,1.169073346,1.594223214,1.7520598,0.758899868,
Monaco,MCO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732997655,0.5902656782,0.6795454999,3.81688671,1.400489025,4.079621172,4.445118143,3.234587569,9.898873839,6.986009639,5.057713389,3.723041204,5.811989832,6.381463103,7.589806684,12.17902549,12.00051348,4.852710536,4.258792127,4.431476115,2.884326574,2.546985213,3.678969197,2.896635549,1.095613439,1.571511991,2.751779903,4.44218297,1.350476342,2.820067827,4.034467351,2.137398236,1.831519842
Madagascar,MDG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.8993941557,0.09003694283,0.8944605896,0.6654316517,0.7149799381,0.2002922494,0.06329711722,-0.1173346253,-0.1377722351,-0.1900179203,-0.01518699707,-0.01680907455,-0.001880886656,0.07916428072,0.2194094977,-0.004733655738,0.3229078398,0.1080020978,0.09123810203,0.4035791806,0.5694595136,0.4203516381,0.5688436528,0.3779446782,0.1626271608,0.2529940775,0.2060457851,0.3285370569,0.3779089532,1.364810639,1.791923763,1.711171986,0.2739651609,0.2020257237,1.044689856,1.458008037,4.607492003,9.26011531,10.57793076,13.44854279,9.138671338,7.05979215,7.036805334,4.554645311,2.977511233,2.897277275,4.564608032,3.52797151,4.447927987,3.36279831,2.746571324,2.490723381,3.052725925,2.612113385,
Maldives,MDV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,-0.6480452673,0.178935822,8.027422783,0.8035905459,5.754350044,3.980449159,2.076661815,-0.3061447286,-0.0669920142,-6.011102776,0.4150110375,-0.1278497409,0.9513269827,3.805972797,3.611309021,0.7121048365,2.32172289,2.604118592,2.659609705,2.316799037,2.140080109,2.455758288,1.812258378,2.068298726,2.244855089,2.132576087,2.091211587,3.573781889,2.360954642,2.755600741,3.020036091,4.314674454,4.554996736,4.051980515,7.088056791,7.979034445,6.735340125,8.363764331,15.26594075,7.898957472,10.95038922,9.016591451,7.215779382,10.35476187,9.505145292,10.65176478,16.78347284,11.87068807,12.23866599,11.84547632,11.63476439,11.5582384
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.8941663248,0.2415119577,0.5399296302,0.004321133584,-1.392574513,0.9162156929,0.1219973462,0.3992862954,0.450440093,0.01093004058,-0.4991450691,1.183703814,1.881873157,0.9017583841,1.012677555,0.3442886285,0.3774074769,-0.001466295633,0.3594346158,0.2744247592,0.3775186355,0.4240459761,0.6360130264,0.8356298626,0.8339071797,0.3614072227,0.7345665898,1.27163015,1.349045795,0.8614251187,1.141806257,1.029090319,1.001454548,1.724453525,2.401142094,4.002538113,5.105677972,4.873755788,2.951254649,1.928178219,2.155257414,1.467079531,1.462574319,1.273453045,0.8475329012,1.081940272,1.876157164,2.594383195,3.549301477,2.267960568,2.472580553,4.116644624,2.543440942,2.710530923,
Mexico,MEX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.8786796171,0.7831632653,0.3946570794,0.8267004342,0.7066055554,0.5209215909,0.8230024162,0.3993333393,0.6411808737,0.9900997392,1.016650421,1.166802633,1.029779581,1.403625602,0.8369938057,1.016179642,1.783643525,1.785247614,1.585255086,1.433584274,1.00821548,1.520727224,1.209666873,0.8278620941,1.981961404,2.505879998,2.125519178,2.451009936,2.288368551,2.208484336,2.477192125,3.776078057,2.486857501,2.37188032,3.068210352,2.742201342,2.168926541,2.81398718,2.561570121,2.083037849,2.761422186,1.944223013,1.452589151,3.836702384,2.084144293,2.987825528,3.497423488,2.781073526,3.013387541,2.296393436,2.813184048,2.692330451,2.668125656,1.70835762,2.367156738
Marshall Islands,MHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6435124109,0.6037280822,0.6357987269,-0.8785275512,0.8698269375,2.376537943,1.310587797,4.642732218,3.884547555,9.688779733,-5.807990771,-2.542589169,11.82834079,17.4614535,4.864346816,-2.936112411,-1.514295069,2.73069606,4.432750619,2.217655713,1.259330485,0.1929039951,1.015749803,0.7865291169,
Middle income,MIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.8573393612,0.7834599407,0.6153756464,0.786826742,0.727728133,0.6633942157,0.5899496652,0.4492224056,0.5015657406,0.4509618918,0.3905137302,0.5640040501,0.4886972043,0.4724828497,0.448294298,0.5314388147,0.4397021891,0.4925677431,0.7511206428,0.77337675,0.6816694715,0.9477514275,1.231227845,1.681957981,2.010508341,1.941906442,2.157543379,2.58216085,2.590414113,2.916675252,2.437811462,2.705485089,2.492620174,2.252524214,2.492148011,3.038803319,3.160596918,3.540492544,3.395903482,2.463770647,3.039495532,2.993195999,2.588607115,2.640688051,2.335829259,2.334815037,1.995728244,1.809847362,1.96823315,1.709556541,1.742565455,2.05137066,1.580148363,1.024204518,0.8987656584
North Macedonia,MKD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6742314234,0.2016128469,0.2414896309,0.4022503437,4.013983716,2.363735288,5.765047069,12.65813418,2.841788892,2.406684493,5.439897291,2.322077379,6.229856424,8.798285622,6.172714486,2.760450822,3.204382098,4.839817023,3.467441639,3.720367754,0.5358079054,2.947027792,5.147554898,3.36726558,5.114948679,4.358924934,0.06224218694,4.97315295,6.13067579,4.06950296,7.026117331
Mali,MLI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.1518147061,0.6987010199,0.1064426728,-0.02784236485,0.314550191,0.2740287587,0.2907833254,-0.07248740508,0.1917986694,0.1344856886,0.2391273503,0.1140823276,0.2426525376,0.8167236775,0.2078463197,-0.4521252816,-0.2864824454,0.3250548165,0.2916585802,0.2136429535,0.04424224266,-0.7727665496,0.1441045437,0.836613059,4.117231216,0.9786043879,2.757051327,0.3272445031,0.9009411622,2.037208497,6.025897047,-0.3165486747,1.538330294,1.194873379,2.001054346,1.674338262,2.005369182,2.181603759,5.155690873,2.818410873,3.591162058,2.671525734,1.952780317,0.8511546491,1.768095571,2.129006916,3.062794275,2.294260792,4.19531108,2.59366733,2.782457242,3.19776684,2.853434722,
Malta,MLT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.626512858,4.36349218,1.509691287,1.490639559,2.828124951,3.340173949,2.67326153,2.95252051,2.71358443,1.615904909,2.1303598,3.14016718,1.690320123,2.102678808,2.382027237,1.697112168,1.524932619,1.107333146,2.020455833,2.437915722,1.178482536,3.273838883,2.802645282,2.083333752,5.058955166,10.5729435,8.188279572,3.617412186,8.061779101,16.2220419,18.41021375,10.24079516,-11.17356393,16.82210343,122.3602075,341.0076521,370.9035606,450.0457959,162.4202383,16.54164994,101.6263957,79.74893016,34.58648952,4.724164553,1.3112239,32.10273298,23.08401984,299.8249408,452.2210395,198.1995904,191.8605277,433.7509612,126.0840877,113.2243292,174.8276885
Myanmar,MMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,0.008511385772,0.04228246274,0.004168086969,0.08322523042,0.3119382774,0,0.006868289644,0,0,0.03660092358,0,0,-0.03040011733,0.05981304957,0,0.008844672544,-0.09856327535,0,0.3877244173,7.618431094,11.50125773,7.114036912,3.309312998,2.84486783,5.240877878,5.069554987,8.199078399,4.868068215,2.982385898,2.86117768,3.215657535,2.220705026,2.377757667,2.000162896,1.959663965,1.901821283,3.517516697,2.71127181,2.92355416,1.818972023,4.201276512,2.225400685,3.740856079,3.319044214,6.851240987,5.178801325,7.273355552,2.605632299,2.312112112,2.413932229,3.114925617,1.989460761,2.277151317,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.9811993034,0.3489289486,0.5017759456,0.5896668496,0.5728236968,0.07219671187,0.323973873,0.1554430591,0.3981378322,0.3614706023,0.09643601308,0.2083621266,0.07310377648,0.09838428156,0.2595914907,0.3593060881,0.2464918781,0.2167877995,0.4363837922,0.4627618948,0.174274948,0.3775096896,0.7059284204,0.9275058663,0.8078095887,0.4938933499,0.594563706,1.197419742,0.9665916828,0.8728798073,0.9399852802,1.3027722,1.653168116,1.896022616,1.613531886,2.414326131,3.510938305,3.259149695,2.802606323,2.228406921,1.730908674,0.9692021338,1.189997649,0.945556047,0.5238809566,0.6366566857,0.9237826097,1.087878144,0.9735303532,0.9705967613,0.776739939,0.6430857713,0.9234978298,0.6809075628,
Montenegro,MNE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46675154,21.45494086,37.27248349,18.30213265,12.24932942,15.12226374,9.997307475,10.81866301,17.26022897,5.179483701,11.54440306,8.8189254,7.534929224,11.13004948,11.83569694,14.0062013,6.983101208,7.412181961
Mongolia,MNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.004833955582,0,0,,,0.4674196864,0.1517897687,1.002080118,0.7452876014,0.674854439,1.181524109,2.11696807,1.680836377,2.874953005,4.723122798,4.968462353,5.567339626,8.245484738,4.664502196,7.434995501,7.189689458,8.801887274,15.021615,13.60448462,23.52633655,43.91211276,34.75598261,16.37007552,2.762588336,0.8117094606,-37.17265323,13.01602806,14.80887971,17.19893952,12.91307999,14.21773194,14.60530651,11.05810699,
Northern Mariana Islands,MNP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5836793246,0.9039922656,1.109892581,1.183188646,1.469797535,1.798942212,1.32138783,4.231579903,6.072977855,2.348801107,4.520858847,5.835427406,5.114255735,5.990906631,1.380320099,2.640862182,3.854146455,4.964260754,7.584054036,11.02755614,25.06236368,33.7671028,38.94286534,27.80471004,23.86549004,25.91877246,17.48311193,11.17414318,21.78419149,22.39443703,32.75221385,16.00429471,12.8065189,15.65187554
Mauritania,MRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.258560522,1.203925607,0.5387195514,1.997008011,0.5905281704,-17.44475177,0.2006058697,0.5161226847,0.3553762957,6.64299512,2.585498066,1.125662375,1.350163788,0.1174352537,0.7935976123,0.6912099952,0.378446603,0.124821841,0.1361624916,0.2390484168,0.4470207788,0.1063785821,0.3488152477,0.8710807477,0.1069326719,0.3341440594,-0.02042787176,-0.1607106912,0.006526590037,0.7613317187,2.25319075,4.392738149,3.789430039,4.970775856,17.10484042,27.65203613,3.944344727,3.206765078,6.583593487,-0.06516020237,2.318905677,8.703354894,20.6013054,15.58900286,7.623617042,8.135849504,4.237311147,8.650079992,10.34167728,-11.19173438,11.23282992,11.60475278,14.66442086,7.964465652,
Mauritius,MUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.7138847755,0.5170274277,0.4895424635,0.2522967818,0.5388911888,0.579226871,0.4404976557,0.271972078,0.4257158551,0.1420662521,0.102109154,0.05799087778,0.1598940744,0.1468900746,0.4672465271,0.7303280266,0.5008704184,0.9002723354,1.097381741,1.619120829,1.526105502,0.6001899637,0.450294997,0.4454545175,0.5543032189,0.4565089215,0.8180612304,1.302569247,0.2880011737,1.121104605,5.62071803,-0.5918950112,0.6536870208,1.062459794,0.2083975362,0.6352844712,1.518863773,4.18107452,3.78089342,2.811755101,4.297840296,3.76207203,5.047850077,2.386478297,3.48445481,1.802697954,3.007461922,3.500168997,3.125141644,3.07610894,1.969372227,2.204646107,4.491663155,5.388346311,
Malawi,MWI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.5264195586,0.06201137923,0.3493694911,0.1434546894,1.552306887,0.03179769967,-0.1700930746,0.005259257679,0.8684439356,0.4014337269,0.8512697136,-0.8949776947,-0.271112625,0.265481499,1.453173439,0.2774765906,0.4758942659,0.383630956,0.475121088,2.264603736,1.024708103,0.7726150578,0.1159744143,1.410890851,2.131196008,2.625670048,0.6112082192,1.928144407,2.52370279,0.5452939206,0.9578146213,6.977522278,-0.1012854261,5.61985139,6.795413857,3.121074775,1.462729731,1.00854876,0.7795374092,0.499715014,2.142682647,1.046176499,1.598886132,1.598886154,
Malaysia,MYS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.432620509,2.356047858,2.260403544,2.244580249,6.011025421,3.769208638,3.450240343,3.089053386,3.056538476,2.703343511,3.813685919,5.057886243,5.212544077,4.153653968,2.349466079,2.226668687,1.762717774,1.313436343,2.039622995,4.293330567,5.29807442,8.136329636,8.760474402,7.482839123,5.829614258,4.710245402,5.035342931,5.136241158,2.997750852,4.921466665,4.038428624,0.5970293183,3.166124323,2.920942095,3.50787262,2.734387349,4.727164848,4.686845783,3.280819491,0.05669231608,4.268646639,5.074460321,2.829057382,3.49431176,3.141229404,3.270944029,4.471309586,2.935820381,2.314587212,2.506977057,1.202754643,5.416259849,3.686893363,1.981110651,3.695326303
North America,NAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.2623443927,0.2406819481,0.2427787915,0.3284592504,0.4257163106,0.3063578024,0.2576423048,0.2742551009,0.3594050863,0.4652279464,0.7200723818,0.7496176604,0.5827642342,0.40540614,0.7032983777,0.2313789248,0.6787282864,1.358312449,1.115705366,1.336035239,1.214042415,0.5621939159,0.5246625259,0.7315312523,0.8323316133,1.003401681,1.223356856,1.487385842,2.435393617,3.296504962,3.795685477,1.774270646,1.159144569,1.004604345,1.62982315,1.181246921,2.395332734,2.932207217,2.519212395,1.14735701,1.763194122,1.733266443,1.657174679,1.896117132,1.627303131,2.876784509,2.500105542,1.908420912,1.149731387,1.566822565,0.724107695,2.084896372,1.628132987,1.307614338,1.432356891
Namibia,NAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.017262775,0.4974990922,-0.007391085132,-0.06051874391,-0.01893389697,1.059788276,4.019189588,3.447484581,1.699917507,2.672245251,3.846044782,3.226087551,2.189487342,2.484628469,1.320983854,5.006097421,10.66347993,4.405144144,1.321662199,3.382574418,5.378457918,7.625776144,7.570339295,8.718353721,9.274735945,2.515253267,6.416813223,7.98613045,6.452327658,3.583166912,7.40068056,3.345704373,2.175057302,1.712998083,-1.407106286,-1.418899553,6.775148977,8.401668938,18.49069952,15.41078019
New Caledonia,NCL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.187886239,3.124605628,1.578998653,2.360932009,0.4661603711,-0.1080166568,10.73322444,4.733082249,19.25940822,13.58267488,15.3677037,16.98450176,27.77495068,21.34499472,16.52120344,13.77737997,9.282076198,5.326581828,3.489099979,7.635148549,6.047070717,7.880905504,7.235625987,,
Niger,NER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.4185152235,-0.7641581381,0.1211664842,0.1056652302,0.6732902769,2.150853444,0.9289726793,0.9950044698,2.40411996,2.218240186,1.958113253,-0.2815731381,1.398491726,0.06738465994,0.09898198722,-0.6512670152,-0.6516529868,0.2868425065,0.09452296398,-0.07176758247,1.161884824,0.3420911253,1.665275777,-1.118922538,0.2103122716,0.09701489942,0.3587578768,0.8278045371,-0.06675400481,0.06325458945,0.7033429202,0.922420854,0.2813407365,0.5459244667,0.649159743,1.135067543,0.8474975302,1.728586414,3.879031437,8.620890602,10.14668992,12.16450614,8.923679134,7.035165632,7.575911814,5.467617641,2.897744783,3.028230247,3.630373995,5.563788728,2.623955453,3.98812628,6.258808342,6.141478696,
Nigeria,NGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.633974558,3.114867861,2.484843267,2.459956251,1.034345032,1.692361519,0.9336558155,1.222448337,0.5774585718,0.6550982785,-1.150855803,0.3297319339,0.3016132078,0.3753384945,0.2574218325,0.6584526598,0.3525442967,1.159069795,0.762696402,4.282087862,1.08795099,1.196726454,1.722383016,2.371903471,2.436852347,0.2383215274,0.2688182702,0.2337944188,0.1371540469,1.699068935,1.64832099,1.618615558,1.971584135,1.91462057,1.380373875,2.836294054,2.035752673,2.16919537,2.413739183,2.900248732,1.642073692,2.133117702,1.523782338,1.069539365,0.8174784679,0.621501637,0.8533957428,0.6421829223,0.1838214957,0.485777628,0.5518935088,0.7515783122,-0.03912674876,0.5146459813,0.5753687737
Nicaragua,NIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.926609191,1.605175271,1.138213174,1.207795747,0.9070592806,0.6891755365,0.7022701294,0.4490346011,0.3289937524,0.1786169962,0.5844953255,-0.001212268042,0.4060569207,0.003632269002,0.2387876798,-0.0003726198994,0.002079146168,0.06257789588,-0.003420882463,0.2763562997,0.06637241668,2.82105613,0.8366800535,2.208995767,1.208847067,2.147099242,2.785287802,4.633285382,4.707306311,6.946008568,5.215685679,2.806557536,3.903343115,3.782250342,4.315603287,3.814074225,4.240300001,5.141866055,7.382633779,5.228528201,5.593358243,9.579173856,7.365160756,8.787226009,9.063638271,7.580332558,7.44462628,7.510576206,6.430600581,3.960934441,5.865749027,7.369966214,8.232396503,6.255811897,6.866564281
Netherlands,NLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.655107391,1.686420157,1.377247325,1.555313013,1.262551896,1.227503412,0.5315115335,0.4758480955,0.6932870909,0.9532144149,1.165772631,1.094479015,0.773407869,0.883701762,1.191288587,1.044462191,1.5555299,1.23429152,1.822884685,3.308368594,3.348708622,1.714671553,1.701944352,1.801986931,1.876938696,2.694713205,3.67863988,2.642681899,8.576795255,9.192468417,15.11070054,12.02186396,5.359292335,3.51222378,21.16083213,30.50116939,50.90958109,85.97855484,20.41233846,23.11855297,6.250756173,38.81328544,30.70051183,35.13146714,15.86982204,48.50105928,34.5677864,23.52019225,-30.77752695,-13.67403584,-23.70951099,-10.95325996,1.4870429,-26.76869828,-1.099904738
Norway,NOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.4994489239,0.6445810859,0.6970603872,0.9274769103,1.274603635,0.6681629398,1.033299414,1.850958,1.052845297,0.7553911584,0.092825218,1.050379872,0.7183499847,0.539366688,-0.2858617815,-0.6484950936,1.294545365,0.2016849126,0.2756720979,1.471528334,0.8364401499,-0.2902015196,-0.5106426255,0.8223010121,2.15241526,1.573882182,2.34068795,2.797907546,3.660675301,3.585405019,4.859558007,1.830938875,1.53727647,1.821990048,1.854156062,3.244985456,3.423869907,6.160811204,4.426208377,2.225847469,5.018943988,2.053676358,5.440562169,-0.2601843208,0.6462037883,1.873994233,-5.032549751,1.468742781,-1.287964042,3.995134026,-0.8925524145,3.646439425,2.394464354,2.854392211,0.8504058597
Nepal,NPL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.002929406001,-0.001028698926,0.02052623441,,-0.00275332484,0,0.02555850798,0.01620526664,0.01541689929,-0.01010729857,-0.001252388021,-0.02451806872,0.03680448167,0.0248099751,0.04104136626,0.04700303902,0.01950094921,0.01191413048,0.1637464193,0.05661133593,,,,,0.42374943,0.468752021,0.247611787,0.08643976568,-0.008824252945,0.3470918754,-0.09837486865,0.2334436207,-0.005737557371,0.03015629508,-0.07350943326,0.05560641546,0.007932157352,0.297715389,0.5482946659,0.4358149306,0.4236915113,0.3347123306,0.1337462365,0.2130295277,0.432212944,0.6774398842,0.2061572019,0.5428019797,0.3787390914,0.5316909068,0.1604054047,0.182279066,0.1694537297
Nauru,NRU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.247673505,1.390444931,1.32419375,1.62197647,1.804822671,1.074251123,2.040745459,0.9990402346,1.477238759,1.69087786,1.437268555,0.7247307461,1.136575662,1.000401244,0.5363885494,0.9131623166,1.272381374,0.5875461735,0.3451381945,0.987184304,3.703172565,3.956844129,2.612735931,4.728580084,4.730440865,4.458729266,5.586784108,2.901933603,3.247136188,1.602157745,-2.865294556,0.4813623526,4.275332532,-3.811793238,2.232630391,1.662015177,2.611329337,3.160244448,1.942462794,-0.04305774482,0.1949152368,0.8181212982,2.178788243,-0.03639551592,1.613531845,-0.04116882554,1.061930391,1.156025408,1.187103501,1.368858082,1.941101364,1.787522992,3.342629413,1.407565826,1.209474886
OECD members,OED,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.4302703273,0.4217144936,0.4024393879,0.4358864829,0.5500648973,0.3804883933,0.3217679127,0.3716405167,0.3875619369,0.4484654266,0.562371823,0.5616441069,0.4805678376,0.4254242621,0.4612056929,0.3426720947,0.5778788292,0.8738304986,0.8922186902,1.067804729,1.118792377,0.7183475163,0.6618213123,0.7458979013,0.8082454439,1.022272624,1.109434302,1.403386995,2.408901631,3.682315733,4.74848048,2.54284828,2.065561546,1.627076427,2.007456381,3.14635679,4.045044688,5.352270416,3.538783599,2.003649478,2.100434935,2.818619514,2.209104929,2.314675879,1.966560032,3.592625544,3.877541782,2.641073688,0.4293437697,1.888635059,0.905719747,2.027112596,1.518589016,0.2918192192,1.096726846
Oman,OMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.178215674,-0.08969784173,0.4660879474,0.3077557831,-3.711521559,5.067661582,3.177654651,1.753274007,3.148441304,3.148507182,1.645612511,0.8614844335,2.410515742,1.948976317,1.791982705,1.611736497,1.915859805,0.4461610324,1.094743371,1.198801199,1.068818633,1.046888527,0.7352941176,0.997879962,0.5196182397,0.2944484881,0.348234217,0.3575429217,0.6357432282,0.224866917,0.3683810815,0.02342441527,0.4735756086,0.1009453108,0.3913230752,4.332571563,3.748679075,6.898742697,4.228778796,2.721589337,1.911964786,2.102188752,1.561202903,1.792864469,1.387657535,-2.760017578,3.016249524,3.560055839,6.120679854,2.269089234,2.515486241,10.01518942,6.338308269,11.79362869,
Other small states,OSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,8.792646845,1.202543635,0.3710083555,0.405840859,0.6559674584,1.712917895,0.5353250718,1.071550377,1.258484606,1.192100484,0.760321932,1.115981227,0.7303131443,0.4811355486,0.7022748808,0.8545863416,0.8262598222,0.9199042237,0.9003180944,1.083678557,0.9727837399,1.045246421,1.091427823,1.322963679,1.680313967,3.783772534,3.708262431,4.509396039,5.266087894,6.459927984,7.098081865,5.141095197,3.02615813,5.645107204,14.91668893,36.01973161,36.63426745,44.45257426,26.97747909,68.20357506,42.38697637,43.10632498,66.16120615,23.60040602,44.42900729,27.76106879,5.784896084,57.92183728,99.77697362,96.38800133,-27.56276076,59.03193792,25.68992121,16.21224708,29.60592213
